Anna, 1063756
Katarzyna, 602474
Małgorzata, 572067
Maria, 566902
Agnieszka, 544968
Ewa, 469822
Barbara, 467697
Magdalena, 434117
Elżbieta, 404679
Joanna, 401861
Aleksandra, 390147
Krystyna, 383140
Monika, 376767
Zofia, 360466
Natalia, 320219
Julia, 314539
Teresa, 312053
Karolina, 295011
Marta, 289122
Danuta, 286032
Beata, 278457
Dorota, 266291
Alicja, 254745
Jolanta, 233614
Hanna, 231647
Zuzanna, 231506
Iwona, 230870
Halina, 226656
Paulina, 224208
Grażyna, 223100
Jadwiga, 218462
Justyna, 216299
Wiktoria, 209093
Janina, 198471
Irena, 196353
Bożena, 194754
Maja, 188657
Renata, 185837
Agata, 184481
Sylwia, 181946
Urszula, 180127
Patrycja, 169495
Oliwia, 166399
Emilia, 165157
Izabela, 159119
Helena, 155762
Weronika, 151660
Aneta, 151255
Ewelina, 148020
Martyna, 143235
Klaudia, 139055
Gabriela, 137274
Lena, 134384
Amelia, 129834
Marzena, 128745
Dominika, 123333
Kinga, 121584
Edyta, 113456
Kamila, 111676
Marianna, 106305
Alina, 104157
Wiesława, 100971
Stanisława, 100184
Daria, 89850
Wanda, 88112
Laura, 82455
Lidia, 81723
Mariola, 81131
Nikola, 79041
Milena, 78513
Lucyna, 77658
Antonina, 73894
Wioletta, 72214
Mirosława, 67643
Angelika, 64883
Olga, 61483
Michalina, 60713
Nadia, 55625
Ilona, 55357
Sandra, 54774
Kornelia, 54205
Pola, 53478
Bogumiła, 52928
Liliana, 52509
Iga, 51511
Łucja, 50643
Nina, 50358
Marcelina, 50255
Kazimiera, 49361
Marlena, 48612
Anita, 45972
Bogusława, 45946
Sabina, 45672
Jagoda, 45493
Genowefa, 43627
Henryka, 42996
Regina, 39499
Józefa, 39367
Stefania, 39291
Aniela, 38898
Diana, 38385
Karina, 37856
Adrianna, 35484
Czesława, 34388
Sara, 34339
Wioleta, 34244
Klara, 32842
Władysława, 32513
Roksana, 32148
Maryna, 31841
Dagmara, 31830
Malwina, 30966
Eliza, 29641
Blanka, 28489
Kaja, 28471
Róża, 27758
Żaneta, 27030
Anastazja, 26005
Cecylia, 24431
Zdzisława, 23939
Rozalia, 23505
Lilianna, 23491
Bernadeta, 22382
Julita, 21916
Leokadia, 21060
Nela, 20804
Aldona, 20683
Matylda, 19259
Eugenia, 18840
Bronisława, 18693
Magda, 18399
Daniela, 18238
Aurelia, 17536
Celina, 17524
Adriana, 16635
Paula, 15837
Honorata, 15459
Kalina, 15051
Izabella, 14477
Mia, 14178
Brygida, 13969
Marika, 13735
Tamara, 13586
Sonia, 13150
Elwira, 12430
Marzanna, 12207
Andżelika, 11818
Bożenna, 11766
Mieczysława, 11724
Luiza, 11721
Tatiana, 11548
Gertruda, 11284
Arleta, 11181
Liwia, 11050
Judyta, 9905
Adela, 9322
Melania, 9084
Natasza, 9060
Jowita, 8866
Apolonia, 8546
Bianka, 8381
Franciszka, 8226
Inga, 8178
Ada, 8150
Estera, 7566
Romana, 7455
Alfreda, 7270
Marzenna, 7196
Julianna, 6974
Eleonora, 6777
Lilia, 6746
Rita, 6732
Ida, 6675
Bernadetta, 6561
Felicja, 6139
Ludwika, 6079
Gaja, 6051
Anetta, 6005
Zenona, 5906
Donata, 5889
Amanda, 5880
Ludmiła, 5727
Walentyna, 5474
Zoja, 5291
Wacława, 5254
Otylia, 5191
Albina, 5106
Romualda, 4993
Irmina, 4973
Zenobia, 4949
Gizela, 4881
Hildegarda, 4836
Lilla, 4715
Sławomira, 4550
Angelina, 4511
Bohdana, 4495
Jaśmina, 4485
Bernarda, 4441
Nel, 4409
Eryka, 4135
Kamilla, 4088
Jagna, 3972
Longina, 3949
Faustyna, 3875
Mirela, 3854
Ryszarda, 3807
Pelagia, 3714
Waleria, 3591
Samanta, 3527
Teodora, 3478
Teodozja, 3468
Olimpia, 3443
Ksenia, 3342
Marcela, 3299
Adelajda, 3281
Noemi, 3239
Maryla, 3145
Lea, 3122
Oktawia, 3111
Konstancja, 3096
Pamela, 2887
Lucja, 2778
Mila, 2776
Zyta, 2745
Stella, 2739
Wanessa, 2738
Adelina, 2640
Tola, 2620
Inez, 2558
Bogna, 2542
Mirella, 2532
Leonarda, 2374
Ola, 2303
Miriam, 2238
Lina, 2216
Krzysztofa, 2198
Feliksa, 2107
Nadzieja, 1965
Roma, 1907
Marietta, 1844
Edwarda, 1843
Iza, 1806
Manuela, 1791
Elfryda, 1768
Klementyna, 1743
Florentyna, 1733
Bolesława, 1723
Arletta, 1713
Klaudyna, 1641
Salomea, 1623
Mira, 1622
Ariana, 1613
Greta, 1606
Malina, 1531
Ruta, 1411
Dobrosława, 1375
Wiera, 1322
Marcjanna, 1265
Wanesa, 1212
Majka, 1204
Bernardyna, 1194
Marita, 1182
Eulalia, 1179
Jarosława, 1162
Dżesika, 1151
Hanka, 1134
Wirginia, 1092
Emanuela, 1070
Józefina, 1066
Idalia, 1021
Irma, 1005
Berenika, 1002
Balbina, 976
Teofila, 973
Luba, 970
Żaklina, 896
Ingrid, 886
Kornela, 866
Amalia, 864
Iwonna, 825
Sybilla, 806
Dobrawa, 803
Blandyna, 798
Filomena, 794
Ligia, 780
Seweryna, 772
Benedykta, 770
Gracjana, 769
Celestyna, 760
Lubomira, 756
Kunegunda, 751
Leonia, 742
Sława, 736
Margareta, 734
Żanetta, 710
Kasandra, 698
Letycja, 697
Nella, 685
Leontyna, 675
Dagna, 650
Dobrochna, 642
Arianna, 635
Berta, 620
Juliana, 619
Ania, 612
Alma, 589
Ariadna, 584
Tekla, 581
Domicela, 556
Julitta, 527
Lesława, 522
Miłosława, 518
Augustyna, 499
Dobromiła, 485
Halszka, 482
Rozwita, 482
Izolda, 474
Sylwestra, 463
Radosława, 459
Wilhelmina, 456
Debora, 453
Ernestyna, 429
Ismena, 420
Gracja, 413
Lukrecja, 411
Delfina, 408
Andżelina, 404
Ksymena, 400
Eufemia, 377
Fryderyka, 375
Iwetta, 375
Ludomira, 374
Petronela, 366
Iweta, 359
Żanna, 354
Zosia, 351
Narcyza, 343
Kesja, 340
Benigna, 339
Bibianna, 328
Rachela, 324
Nastazja, 316
Rebeka, 304
Szarlota, 293
Scholastyka, 285
Wera, 282
Arlena, 273
Hermina, 273
Modesta, 272
Ingryda, 269
Hania, 264
Ofelia, 259
Roberta, 244
Serafina, 244
Erwina, 240
Lucjanna, 234
Wielisława, 234
Wincentyna, 223
Hieronima, 221
Rafaela, 220
Otolia, 213
Prakseda, 212
Kasia, 211
Bogda, 203
Włodzimiera, 198
Tadeusza, 197
Dąbrówka, 193
Kasjana, 192
Felicyta, 191
Izydora, 189
Kora, 184
Gustawa, 183
Margota, 176
