Jan,100
Jakub,82
Jerzy,72
Marcin,70
Walenty,66
Antoni,62
Michał,58
Józef,56
Wojciech,54
Piotr,52
Franciszek,50
Andrzej,48
Stanisław,44
Paweł,40
Tomasz,38
Mateusz,36
Maciej,34
Ignacy,32
Szymon,30
Bartłomiej,28
Sebastian,27
Kazimierz,26
Mikołaj,25
Adam,24
Grzegorz,23
Łukasz,22
Wawrzyniec,21
Błażej,20
Kacper,19
Wincenty,18
Roch,17
Florian,16
Dominik,15
Teodor,14
Karol,14
Leon,13
Feliks,13
Gabriel,12
Damian,11
Fabian,10
Kajetan,9
Augustyn,8
Benedykt,8
Cyprian,7
Klemens,7
Konstanty,6
Aleksander,6
Ludwik,6
Onufry,5
Bonifacy,4
