Jelena,4
Milica,4
Marija,4
Dragana,4
Mirjana,4
Ljiljana,4
Snežana,4
Ivana,4
Gordana,4
Ana,4
Radmila,4
Slobodanka,4
Vesna,4
Biljana,4
Danijela,4
Dunja,4
Sofija,4
Sara,4
Nikolina,4
Lena,4
Teodora,4
Anđela,4
Maša,4
Nađa,4
Aleksandra,4
Katarina,4
Jovana,4
Sanja,4
Svetlana,4
Zorica,4
Branka,4
Sonja,4
Tatjana,4
Marina,4
Nataša,4
Olivera,2
Dubravka,2
Jasmina,2
Dijana,2
Dragica,2
Ljubica,2
Rada,2
Ružica,2
Biserka,2
Bojana,2
Danica,2
Desanka,2
Divna,2
Emilija,2
Isidora,2
Ivanka,2
Ksenija,2
Lidija,2
Magdalena,2
Maja,2
Milena,2
Miljana,2
Mira,2
Nada,2
Nevena,2
Olga,2
Roksana,2
Slavica,2
Smiljana,2
Stana,2
Stanka,1
Tijana,1
Valentina,1
Vera,1
Violeta,1
Zorana,1
Žaklina,1
Živana,1
Anica,1
Anka,1
Bogdana,1
Božana,1
Cveta,1
Darinka,1
Dragoslava,1
Đurđija,1
Evica,1
Grozdana,1
Ilinka,1
Ivona,1
Kosovka,1
Leposava,1
Milunka,1
Natalija,1
Persida,1
Radojka,1
Saveta,1
Stanislava,1
Tamara,1
Vukosava,1
Zlata,1
Bosiljka,1
Koviljka,1
Nadežda,1
Radosava,1
