Popescu,4
Ionescu,4
Popa,4
Radu,4
Dumitru,4
Stan,4
Stoica,4
Gheorghe,4
Matei,4
Ciobanu,4
Constantin,4
Marin,4
Tudor,4
Dobre,4
Barbu,4
Florea,4
Enache,4
Ilie,4
Mihai,4
Ștefan,4
Petrescu,4
Georgescu,4
Dumitrescu,4
Marinescu,4
Stanescu,4
Stănescu,4
Rădulescu,4
Iliescu,4
Constantinescu,4
Niculescu,4
Alexandrescu,4
Vasilescu,4
Grigorescu,4
Dinescu,4
Andreescu,4
Pavelescu,4
Mihăilescu,4
Simionescu,4
Tudorescu,4
Oprea,4
Munteanu,4
Moldovan,4
Ardelean,4
Ungureanu,4
Mocanu,4
Cojocaru,4
Croitoru,4
Fieraru,4
Moraru,4
Rotaru,4
Dogaru,4
Olaru,4
Păun,4
Pârvu,4
Neagu,4
Lupu,4
Ursu,4
Vulpe,4
Rusu,4
Roșu,4
Negru,4
Albu,4
Călin,4
Cazan,4
Cernat,4
Chiriac,4
Crăciun,4
Damian,4
Diaconu,4
Drăgan,4
Ene,4
Filip,4
Ganea,4
Gavrilă,4
Iacob,4
Isac,4
Luca,4
Manole,4
Mărculescu,4
Moga,4
Nistor,4
Olteanu,4
Păduraru,4
Pascu,4
Preda,4
Roman,4
Sandu,4
Sava,4
Toma,4
Vasile,4
Zamfir,4
Aanei,4
Ababei,4
Abrudan,4
Ailenei,4
Apostol,4
Bălan,4
Bărbulescu,4
Botezatu,4
Bucur,4
Ioneanu,1
Ionanu,1
Petreanu,1
Petranu,1
Georgeanu,1
Georganu,1
Georghescu,1
Georgheanu,1
Georghanu,1
Dumitreanu,1
Dumitranu,1
Marineanu,1
Marinanu,1
Stăneanu,1
Stănanu,1
Răduleanu,1
Rădulanu,1
Ilieanu,1
Ilianu,1
Constantineanu,1
Constantinanu,1
Niculeanu,1
Niculanu,1
Vasileanu,1
Vasilanu,1
Grigoreanu,1
Grigoranu,1
Andrescu,1
Andreanu,1
Andranu,1
Paveleanu,1
Pavelanu,1
Mihăileanu,1
Mihăilanu,1
Ștefănescu,1
Ștefăneanu,1
Ștefănanu,1
Simioneanu,1
Simionanu,1
Tudoreanu,1
Tudoranu,1
Alexandreanu,1
Alexandranu,1
Mateescu,1
Mateeanu,1
Mateanu,1
Iancescu,1
Ianceanu,1
Iancanu,1
Lucescu,1
Luceanu,1
Lucanu,1
Tomescu,1
Tomeanu,1
Tomanu,1
Savescu,1
Saveanu,1
Savanu,1
Dineanu,1
Dinanu,1
Costachescu,1
Costacheanu,1
Costachanu,1
Manolescu,1
Manoleanu,1
Manolanu,1
Nistorescu,1
Nistoreanu,1
Nistoranu,1
Predescu,1
Predeanu,1
Predanu,1
Sandescu,1
Sandeanu,1
Sandanu,1
Dobrescu,1
Dobreanu,1
Dobranu,1
Barbescu,1
Barbeanu,1
Barbanu,1
Oprescu,1
Opreanu,1
Opranu,1
Neagescu,1
Neageanu,1
Neaganu,1
Pascescu,1
Pasceanu,1
Pascanu,1
Filipescu,1
Filipeanu,1
Filipanu,1
Damianescu,1
Damianeanu,1
Damiananu,1
Gavrilescu,1
Gavrileanu,1
Gavrilanu,1
Iacobescu,1
Iacobeanu,1
Iacobanu,1
Isacescu,1
Isaceanu,1
Isacanu,1
Mihalachescu,1
Mihalacheanu,1
Mihalachanu,1
Chiriacescu,1
