Āboliņš,4
Ābols,4
Alksnis,4
Apinis,4
Apsītis,4
Auniņš,4
Auziņš,4
Avotiņš,4
Balodis,4
Baltiņš,4
Bērziņš,4
Birznieks,4
Briedis,4
Celmiņš,4
Celms,4
Cīrulis,4
Dzenis,4
Dūmiņš,4
Eglītis,4
Jaunzems,4
Kalējs,4
Kalniņš,4
Kaņeps,4
Kārkliņš,4
Kauliņš,4
Kļaviņš,4
Krastiņš,4
Krēsliņš,4
Krieviņš,4
Krievs,4
Krūmiņš,4
Kundziņš,4
Lācis,4
Lagzdiņš,4
Līcis,4
Liepiņš,4
Lukstiņš,4
Lūsis,4
Pērkons,4
Podnieks,4
Polis,4
Priedītis,4
Puriņš,4
Purmals,4
Riekstiņš,4
Rozītis,4
Rubenis,4
Rudzītis,4
Saulītis,4
Siliņš,4
Skujiņš,4
Sproģis,4
Strazdiņš,4
Turiņš,4
Vanags,4
Vilciņš,4
Vilks,4
Vītoliņš,4
Vītols,4
Zaķis,4
Zālītis,4
Zariņš,4
Zeltiņš,4
Ziemelis,4
Zirnis,4
Zvirbulis,4
Barons,4
Birkavs,4
Brencis,4
Brice,4
Caune,4
Cigaņiks,4
Čaklais,4
Dašķevičs,4
Ezeriņš,4
Ēķis,4
Garanča,4
Grabovskis,4
Gutkovskis,4
Ģīlis,4
Ikaunieks,4
Jansons,4
Jurkovskis,4
Ķirsis,4
Ozols,4
Ozoliņš,4
Liepa,4
Priede,4
Roze,4
Skuja,4
Vīksna,4
Zvaigzne,4
Bite,4
Paegle,4
Ābele,4
Bērzņš,1
Bērzītis,1
Bērznieks,1
Kalnņš,1
Kalnītis,1
Kalnnieks,1
Liepiītis,1
Liepinieks,1
Ozoliītis,1
Ozolinieks,1
Krūmiītis,1
Krūminieks,1
Egliņš,1
Egliītis,1
Eglinieks,1
Zariītis,1
Zarinieks,1
Avotiītis,1
Avotinieks,1
Priedņš,1
Priednieks,1
Kļaviītis,1
Kļavinieks,1
Celmiītis,1
Celminieks,1
Upiņš,1
Upiītis,1
Upinieks,1
Lauciņš,1
Lauciītis,1
Laucinieks,1
Mežiņš,1
Mežiītis,1
Mežinieks,1
Vilciītis,1
Vilcinieks,1
Lāciņš,1
Lāciītis,1
Lācinieks,1
Zaķiņš,1
Zaķiītis,1
Zaķinieks,1
Vanagiņš,1
Vanagiītis,1
Vanaginieks,1
Balodiņš,1
Balodiītis,1
Balodinieks,1
Cīruliņš,1
Cīruliītis,1
Cīrulinieks,1
Strazdiītis,1
Strazdinieks,1
Rudziņš,1
Rudziītis,1
Rudzinieks,1
Āboliītis,1
Ābolinieks,1
Vītoliītis,1
Vītolinieks,1
Siliītis,1
Silinieks,1
Krastiītis,1
Krastinieks,1
Graviņš,1
Graviītis,1
Gravinieks,1
Dārziņš,1
Dārziītis,1
Dārzinieks,1
Akmeņņš,1
Akmeņītis,1
Akmeņnieks,1
Pērkonņš,1
Pērkonītis,1
Pērkonnieks,1
Sauliņš,1
Sauliītis,1
Saulinieks,1
Rozņš,1
Roznieks,1
Skujņš,1
Skujītis,1
Skujnieks,1
Apsņš,1
Apsnieks,1
Auziītis,1
Auzinieks,1
Briedņš,1
Briedītis,1
Briednieks,1
Dūmņš,1
Dūmītis,1
Dūmnieks,1
Kārkliītis,1
Kārklinieks,1
Kauliītis,1
Kaulinieks,1
Riekstiītis,1
Riekstinieks,1
Rubeniņš,1
Rubeniītis,1
Rubeninieks,1
Zeltiītis,1
Zeltinieks,1
Ziemelņš,1
Ziemelītis,1
Ziemelnieks,1
Zvirbuliņš,1
Zvirbuliītis,1
Zvirbulinieks,1
Lazdiņš,1
Lazdiītis,1
Lazdinieks,1
Ošiņš,1
Ošiītis,1
Ošinieks,1
Kadiķņš,1
Kadiķītis,1
Kadiķnieks,1
Meldrņš,1
Meldrītis,1
Meldrnieks,1
Lejiņš,1
Lejiītis,1
Lejinieks,1
Pakalnņš,1
Pakalnītis,1
Pakalnnieks,1
Ezermņš,1
Ezermītis,1
Ezermnieks,1
Laukņš,1
Laukītis,1
Lauknieks,1
Birzņš,1
Birzītis,1
Vējiņš,1
Vējiītis,1
Vējinieks,1
Ziedņš,1
Ziedītis,1
Ziednieks,1
Miezņš,1
Miezītis,1
Mieznieks,1
Krauklņš,1
Krauklītis,1
Krauklnieks,1
Gulbņš,1
Gulbītis,1
