Giorgi,4
Davit,4
Nikoloz,4
Aleksandre,4
Ivane,4
Vakhtang,4
Levan,4
Zurab,4
Irakli,4
Teimuraz,4
Archil,4
Bagrat,4
Besarion,4
Grigol,4
Konstantine,4
Mikheil,4
Petre,4
Simon,4
Solomon,4
Ioseb,4
Ilia,4
Akaki,4
Shota,4
Tariel,4
Avtandil,4
Revaz,4
Otar,4
Guram,4
Tamaz,4
Merab,4
Nodar,4
Vladimer,4
Zviad,4
Kakha,4
Mamuka,4
Beka,2
Lasha,2
Gela,2
Givi,2
Gocha,2
Jaba,2
Zaza,2
Zuriko,2
Rati,2
Sandro,2
Vasil,2
Vazha,2
Elguja,2
Emzar,2
Genadi,2
Goderdzi,2
Jemal,2
Koba,2
Malkhaz,2
Nugzar,2
Paata,2
Ramaz,2
Roland,2
Sergo,2
Temur,2
Tite,2
Valeri,2
Vakho,2
Vepkhvia,2
Iuri,2
Aleks,1
Amiran,1
Anzor,1
Armen,1
Artur,1
Aslan,1
Badri,1
Besik,1
Bidzina,1
Bondo,1
Boris,1
Gia,1
Giga,1
Gigla,1
Goga,1
Gogi,1
Gogita,1
Dato,1
Demur,1
Dimitri,1
Eduard,1
Valerian,1
Vano,1
Viktor,1
Zaur,1
Zakaria,1
Tengiz,1
Tornike,1
Iago,1
Karlo,1
Kakhaber,1
Mindia,1
Mirian,1
Murtaz,1
Murman,1
