Jaan,4
Peeter,4
Andres,4
Toomas,4
Mart,4
Mihkel,4
Tõnu,4
Rein,4
Enn,4
Ants,4
Ülo,4
Vello,4
Aarne,4
Arvo,4
Heino,4
Kalju,4
Mati,4
Raivo,4
Tiit,4
Priit,4
Margus,4
Indrek,4
Jüri,4
Kristjan,4
Martin,4
Marko,4
Marek,4
Taavi,4
Tarmo,4
Urmas,4
Väino,4
Villu,4
Ain,4
Alar,4
Allan,4
Andrus,2
Aivar,2
Eero,2
Hannes,2
Harri,2
Ivo,2
Jaak,2
Jaanus,2
Kalle,2
Kaupo,2
Lauri,2
Madis,2
Mait,2
Meelis,2
Mehis,2
Olav,2
Ott,2
Paavo,2
Raul,2
Rasmus,2
Rene,2
Riho,2
Siim,2
Sulev,2
Tambet,2
Tanel,2
Tarvo,2
Teet,2
Toivo,2
Udo,2
Valdur,1
Veiko,1
Veljo,1
Ado,1
Ago,1
Alvar,1
Endel,1
Gunnar,1
Hendrik,1
Ilmar,1
Joosep,1
Kaarel,1
Kaspar,1
Kenno,1
Meinhard,1
Oskar,1
Paul,1
Pärt,1
Rainer,1
Richard,1
Robert,1
Roland,1
Rudolf,1
Sander,1
Uku,1
Vambola,1
Voldemar,1
Ahti,1
Alo,1
Elmar,1
Erki,1
Ervin,1
Juhan,1
Kalev,1
Lembit,1
