Anna,4
Marija,4
Ilze,4
Ieva,4
Māra,4
Dace,4
Inese,4
Inga,4
Līga,4
Aija,4
Baiba,4
Maija,4
Gunta,4
Inta,4
Vija,4
Zane,4
Elīna,4
Laura,4
Katrīna,4
Agnese,4
Alise,4
Anita,4
Antra,4
Ausma,4
Austra,4
Biruta,4
Daina,4
Dārta,4
Dzidra,4
Dzintra,4
Edīte,4
Elizabete,4
Elza,4
Emīlija,4
Eva,4
Evija,2
Gunita,2
Helēna,2
Ināra,2
Ingrīda,2
Aiga,2
Aina,2
Alīda,2
Alma,2
Alvīne,2
Amālija,2
Anete,2
Annija,2
Antoņina,2
Ārija,2
Berta,2
Broņislava,2
Daiga,2
Diāna,2
Doroteja,2
Eda,2
Elita,2
Elvīra,2
Emma,2
Ērika,2
Erna,2
Evita,2
Gaida,2
Genovefa,2
Grēta,2
Grieta,1
Ilga,1
Ilona,1
Ina,1
Indra,1
Ineta,1
Inguna,1
Irēna,1
Irma,1
Iveta,1
Jana,1
Janina,1
Jūle,1
Jūla,1
Jūlija,1
Karina,1
Karlīna,1
Katarīna,1
Krista,1
Kristiāna,1
Laila,1
Lavīze,1
Leontīne,1
Lība,1
Lidija,1
Liene,1
Ligita,1
Lilija,1
Lilita,1
Līna,1
Linda,1
Līza,1
Lizete,1
Lūcija,1
Madara,1
