Anders,4
Johan,4
Karl,4
Erik,4
Lars,4
Nils,4
Per,4
Sven,4
Gustaf,4
Carl,4
Olof,4
Bengt,4
Hans,4
Mats,4
Jan,4
Peter,4
Magnus,4
Fredrik,4
Henrik,4
Göran,4
Gunnar,4
Arvid,4
Axel,4
Bo,4
Christer,4
Claes,4
Einar,4
Håkan,4
Knut,4
Leif,4
Lennart,4
Rolf,4
Stig,4
Torsten,4
Ulf,4
Mikael,2
Daniel,2
Alexander,2
Gustav,2
Andreas,2
Martin,2
Åke,2
Stefan,2
John,2
Thomas,2
Björn,2
Jonas,2
David,2
Emil,2
Robert,2
Bertil,2
Arne,2
Ingemar,2
Mattias,2
William,2
Kjell,2
Oskar,2
Michael,2
Patrik,2
Tommy,2
Oscar,2
Simon,2
Joakim,2
Christian,2
Sebastian,2
Anton,1
Roland,1
Marcus,1
Roger,1
Eric,1
Hugo,1
Tomas,1
Viktor,1
Elias,1
Adam,1
Ingvar,1
Tobias,1
Johannes,1
Olov,1
Niklas,1
Emanuel,1
Kent,1
Robin,1
Ali,1
Filip,1
Ove,1
Jörgen,1
Wilhelm,1
Kenneth,1
Oliver,1
Rune,1
Linus,1
Albin,1
Olle,1
Jonathan,1
Gösta,1
Henry,1
Dan,1
Rickard,1
Gabriel,1
